subset	fraction_pct	left	right	metric	difference_left_minus_right	ci95_low	ci95_high	unit	bootstrap_draws	resampling	ci_status	finite_bootstrap_draws
Philips39	50	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-9.059829059829063	-18.11965811965812	-0.5982905982905979	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-0.8547008547008517	-13.675213675213673	11.111111111111114	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	LeDock	median_best_rmsd_A	-0.04448793622965086	-0.5703424875579376	0.5783308410610829	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	3.333333333333332	-0.5128205128205137	7.863247863247863	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	10.256410256410259	0.833333333333343	21.367521367521366	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-1.4608917328963176	-2.400180364340989	-0.7672266812280699	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	1.282051282051281	-5.726495726495727	7.60897435897433	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	15.384615384615383	4.273504273504276	27.350427350427346	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-1.361260182896317	-2.7172816940271782	-0.5430776310413188	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Vina	pose_density_lt2_pct	12.307692307692303	5.470085470085471	19.914529914529915	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Vina	coverage_k10_lt2_pct	32.47863247863248	15.384615384615394	49.57264957264957	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Vina	median_best_rmsd_A	-2.128397532268962	-3.4251091907335445	-0.9012890326353892	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	100	Transfer-All	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	rDock	pose_density_lt2_pct	4.017094017094015	-5.128205128205131	12.905982905982906	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	rDock	coverage_k10_lt2_pct	29.914529914529915	15.38461538461538	45.299145299145295	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	rDock	median_best_rmsd_A	-1.3879868322689608	-2.035094284766849	-0.811080622860936	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	LeDock	pose_density_lt2_pct	-1.5384615384615437	-11.111111111111109	7.948717948717947	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	LeDock	coverage_k10_lt2_pct	17.94871794871795	3.4188034188034067	32.478632478632484	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	LeDock	median_best_rmsd_A	-0.5420233522689613	-1.1515090591075874	-0.03189818104478498	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	PLANTS	pose_density_lt2_pct	10.854700854700852	4.615384615384616	17.94871794871795	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	PLANTS	coverage_k10_lt2_pct	29.05982905982906	15.384615384615383	43.58974358974358	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	PLANTS	median_best_rmsd_A	-1.958427148935628	-2.9162853079980287	-1.3897850389861104	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	8.8034188034188	1.7094017094017104	16.495726495726494	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	34.18803418803418	20.512820512820515	47.863247863247864	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.8587955989356273	-3.2380910688978926	-1.1316584056414687	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	Vina	pose_density_lt2_pct	7.777777777777776	2.735042735042735	13.418803418803417	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	20.512820512820515	5.982905982905983	35.042735042735046	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	Vina	median_best_rmsd_A	-1.7286637113363517	-3.0422888005775923	-0.5399541795538093	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	100	Transfer-NonSurface	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	rDock	pose_density_lt2_pct	-0.5128205128205128	-8.461538461538456	6.666666666666668	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	17.94871794871795	5.9829059829059865	29.914529914529925	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.9882530113363508	-1.6535168055779172	-0.3890132468179028	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-6.068376068376072	-14.444444444444445	1.7948717948717956	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	5.982905982905983	-6.837606837606835	17.948717948717956	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	LeDock	median_best_rmsd_A	-0.14228953133635125	-0.7595818487912123	0.4079385253672451	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	6.324786324786324	2.051282051282051	11.11111111111111	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	17.094017094017094	6.837606837606842	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-1.558693328003018	-2.578014597182448	-0.9837984221732599	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	4.2735042735042725	-1.367521367521367	9.914529914529915	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	22.222222222222218	11.11111111111111	34.18803418803419	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-1.4590617780030173	-2.8905913210695324	-0.7441801924017827	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
